file1,start1,end1,file2,start2,end2,classification,notes
18209411_3.java,4,20,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,17,33,BP,accidentally similar hashCode() and equals()
18209411_3.java,4,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,31,47,BP,accidentally similar hashCode() and equals()
18209411_3.java,4,20,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,193,209,BP,accidentally similar hashCode() and equals()
18209411_3.java,8,20,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,21,33,BP,accidentally similar hashCode() and equals()
18209411_3.java,8,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,35,47,BP,accidentally similar hashCode() and equals()
18209411_3.java,8,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,BP,accidentally similar hashCode() and equals()
18209411_3.java,8,20,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,BP,accidentally similar hashCode() and equals()
18614607_0.java,29,39,jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/j2ee/servlets/XmlServlet.java,100,109,BP,common way of implementing a servlet try catch block
19447834_0.java,5,18,struts2-2.2.1-all/struts-2.2.1/src/apps/showcase/src/main/java/org/apache/struts2/showcase/action/ExampleAction.java,38,51,BP,"similar variable name, getters and setters"
20227507_1.java,7,20,myfaces-core-2.0.2/myfaces-core-2.0.2-src/src/myfaces-core-project-2.0.2/myfaces-core-project-2.0.2/api/src/test/java/javax/faces/component/_SharedRendererUtilsTest.java,17,30,BP,"similar variable name, getters and setters"
20590064_1.java,7,20,myfaces-core-2.0.2/myfaces-core-2.0.2-src/src/myfaces-core-project-2.0.2/myfaces-core-project-2.0.2/api/src/test/java/javax/faces/component/_SharedRendererUtilsTest.java,17,30,BP,"similar variables name, getters and setters"
20681509_0.java,2,14,squirrel_sql/squirrel_sql-3.1.2/src/src/net/sourceforge/squirrel_sql/plugins/graph/xmlbeans/FoldingPointXmlBean.java,3,15,BP,"similar variables name, getters and setters"
20755453_0.java,1,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,17,33,BP,accidentally similar hashCode() and equals()
20755453_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,31,47,BP,accidentally similar hashCode() and equals()
20755453_0.java,1,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,193,209,BP,accidentally similar hashCode() and equals()
20755453_0.java,5,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,21,33,BP,accidentally similar hashCode() and equals()
20755453_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,35,47,BP,accidentally similar hashCode() and equals()
20755453_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,BP,accidentally similar hashCode() and equals()
20755453_0.java,5,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,BP,accidentally similar hashCode() and equals()
21913079_0.java,65,77,netbeans-6.9.1-201007282301/websvc.metro.samples/samples_src/CalculatorClientApp/src/java/org/me/calculator/client/ClientServlet.java,33,45,BP,common snippet to perform doGet and doPost in servlets
21913079_0.java,65,77,netbeans-6.9.1-201007282301/websvc.metro.samples/samples_src/SecureCalculatorClientApp/src/java/org/me/calculator/client/ClientServlet.java,40,52,BP,common snippet to perform doGet and doPost in servlets
22233192_1.java,4,16,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.transaction/src/test/java/org/springframework/transaction/annotation/AnnotationTransactionAttributeSourceTests.java,381,393,BP,"similar variable names, getters and setters"
22261392_0.java,34,46,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/criteria/TestObject.java,3,15,BP,"similar variable names, getters and setters"
22607399_1.java,58,78,apache-jmeter-2.9/apache-jmeter-2.9/src/core/org/apache/jmeter/gui/util/TextAreaTableCellEditor.java,48,68,BP,similar boiler-plate code.
22608959_0.java,2,14,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.transaction/src/test/java/org/springframework/transaction/annotation/AnnotationTransactionAttributeSourceTests.java,381,393,BP,"similar variable names, getters and setters"
23300658_2.java,16,27,netbeans-6.9.1-201007282301/db.dataview/src/org/netbeans/modules/db/dataview/output/ShowSQLDialog.java,46,57,BP,auto generated UI snippets by netbeans
23346101_1.java,7,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/ids/EmbIdNaming.java,14,27,BP,"similar variables names, getters and setters"
23397256_0.java,70,79,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/samples/color/CIEXYChromaticityDiagram.java,31,40,BP,auto generated UI snippets by netbeans
23397256_0.java,70,79,netbeans-6.9.1-201007282301/dlight.visualizers/src/org/netbeans/modules/dlight/visualizers/CallStackTopComponent.java,29,38,BP,auto generated UI snippets by netbeans
23397256_0.java,70,79,netbeans-6.9.1-201007282301/dlight.visualizers/src/org/netbeans/modules/dlight/visualizers/ThreadMapTopComponent.java,32,41,BP,auto generated UI snippets by netbeans
23419554_0.java,27,39,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.transaction/src/test/java/org/springframework/transaction/annotation/AnnotationTransactionAttributeSourceTests.java,381,393,BP,"similar variables names, getters and setters"
23473251_1.java,73,86,netbeans-6.9.1-201007282301/form/test/qa-functional/data/SampleProject/src/org/netbeans/test/editor/formatting/testAdvancedIndentation.java,68,81,BP,auto generated UI snippets by netbeans
23568650_0.java,5,18,FitLibrary20100806/fitnesse/lib/src/fitlibrarySrc/fitlibrary/specify/parser/UseConstructor.java,25,38,BP,"similar variable names, getters and setters"
24040300_3.java,20,32,lucene-4.3.0/lucene-4.3.0/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/SegTokenPair.java,25,37,BP,similar implementation of equals
24330611_0.java,74,86,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,BP,accidentally similar hashCode() and equals()
24330611_0.java,74,86,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,BP,accidentally similar hashCode() and equals()
24453994_0.java,8,17,iText-src-5/src/core/com/itextpdf/text/pdf/BarcodeEAN.java,18,27,BP,standard declaration for barcode writers/readers. (The array represents the basic width of 2D barcode (EAN) but it's too generic to be treated as copied)
24640067_0.java,33,45,netbeans-6.9.1-201007282301/websvc.metro.samples/samples_src/CalculatorClientApp/src/java/org/me/calculator/client/ClientServlet.java,33,45,BP,common implementations of doPost and doGet in servlets
24640067_0.java,33,45,netbeans-6.9.1-201007282301/websvc.metro.samples/samples_src/SecureCalculatorClientApp/src/java/org/me/calculator/client/ClientServlet.java,40,52,BP,common implementations of doPost and doGet in servlets
24781239_0.java,81,97,apache-roller-4.0.1/apache-roller-src-4.0.1/apps/weblogger/src/java/org/apache/roller/weblogger/ui/struts2/editor/EntryBean.java,101,117,BP,accidentally similar getter
24848281_0.java,7,20,openjms-0.7.7-beta-1/openjms-0.7.7-beta-1/modules/jms/src/main/java/org/exolab/jms/authentication/User.java,9,22,BP,"similar variable names, getters and setters"
25386510_0.java,1,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,17,33,BP,accidentally similar hashCode() and equals()
25386510_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,31,47,BP,accidentally similar hashCode() and equals()
25386510_0.java,1,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,193,209,BP,accidentally similar hashCode() and equals()
25386510_0.java,5,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,21,33,BP,accidentally similar hashCode() and equals()
25386510_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,35,47,BP,accidentally similar hashCode() and equals()
25386510_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,BP,accidentally similar hashCode() and equals()
25386510_0.java,5,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,BP,accidentally similar hashCode() and equals()
25414160_0.java,1,11,jag-6/jag-6.1/src/com/finalist/jaggenerator/modules/DatabaseManagerFrame.java,115,125,BP,The code is copied and modified from the question which is auto-generated by netbeans.
25414160_0.java,1,11,netbeans-6.9.1-201007282301/form/test/unit/src/org/netbeans/modules/form/layoutdesign/ALT_Bug124689.java,56,66,BP,SO answer copies code from question. question copies from auto generated code by netbeans
25414160_0.java,1,11,netbeans-6.9.1-201007282301/identity.server.manager/src/org/netbeans/modules/identity/server/manager/ui/ProfileEditorPanel.java,349,359,BP,SO answer copies code from question. question copies from auto generated code by netbeans
25414160_0.java,1,11,netbeans-6.9.1-201007282301/java.source/src/org/netbeans/modules/java/ui/FmtImports.java,63,73,BP,SO answer copies code from question. question copies from auto generated code by netbeans
25414160_0.java,1,11,netbeans-6.9.1-201007282301/vmd.midpnb/src/org/netbeans/modules/vmd/midpnb/propertyeditors/SVGFormEditorElement.java,639,649,BP,SO answer copies code from question. question copies from auto generated code by netbeans
25414160_0.java,1,11,netbeans-6.9.1-201007282301/websvc.wsitconf/src/org/netbeans/modules/websvc/wsitconf/ui/service/subpanels/TargetsPanel.java,98,108,BP,SO answer copies code from question. question copies from auto generated code by netbeans
25763458_0.java,1,18,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/querycache/CompositeKey.java,15,32,BP,accidentally similar hashCode() and equals()
3032205_0.java,1,14,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/test/annotations/Person.java,2,15,BP,"similar variable name, getters and setters"
3032205_0.java,2,14,struts2-2.2.1-all/struts-2.2.1/src/apps/portlet/src/main/java/org/apache/struts2/portlet/example/model/Name.java,3,15,BP,"similar variable name, getters and setters"
3032205_0.java,2,14,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/test/annotations/Person.java,3,15,BP,getters and setters of variables with same names
3357300_0.java,3,16,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/MultiKey.java,11,24,BP,accidentally similar hashCode() and equals()
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer.java,55,71,BP,accidentally similar getter
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer2.java,27,43,BP,accidentally similar getter
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer3.java,27,43,BP,accidentally similar getter
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer4.java,27,43,BP,accidentally similar getter
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer5.java,27,43,BP,accidentally similar getter
4207100_2.java,14,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Order.java,45,61,BP,accidentally similar hashCode() and equals()
4207100_2.java,14,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,29,45,BP,accidentally similar hashCode() and equals()
4207100_2.java,14,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,14,30,BP,accidentally similar hashCode() and equals()
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Order.java,49,61,BP,similar equals implementation
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,33,45,BP,similar equals implementation
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,18,30,BP,accidentally similar hashCode() and equals()
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeComponentTestEntity.java,76,88,BP,accidentally similar hashCode() and equals()
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestEntitySuperClass.java,30,42,BP,accidentally similar hashCode() and equals()
4207100_2.java,18,30,struts2-2.2.1-all/struts-2.2.1/src/apps/rest-showcase/src/main/java/org/apache/struts2/rest/example/Order.java,38,50,BP,accidentally similar hashCode() and equals()
4207100_3.java,23,35,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Order.java,49,61,BP,similar equals implementation
4207100_3.java,23,35,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,18,30,BP,accidentally similar hashCode() and equals()
4207100_3.java,23,35,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeComponentTestEntity.java,76,88,BP,accidentally similar hashCode() and equals()
4207100_3.java,23,35,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestEntitySuperClass.java,30,42,BP,accidentally similar hashCode() and equals()
4207100_3.java,23,35,struts2-2.2.1-all/struts-2.2.1/src/apps/rest-showcase/src/main/java/org/apache/struts2/rest/example/Order.java,38,50,BP,accidentally similar hashCode() and equals()
4377130_0.java,13,28,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/ognl/OgnlValueStackTest.java,684,699,BP,similar getters & setters methods
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/LocalizationDemo/src/l10ndemo/LocalizationVisualMIDlet.java,102,122,BP,accidentally similar getter
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/filebrowserexample/FileBrowserExample.java,105,125,BP,accidentally similar getter
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/loginscreenexample/LoginScreenExample.java,132,152,BP,accidentally similar getter
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/pimbrowserexample/PIMBrowserExample.java,75,95,BP,accidentally similar getter
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/smscomposerexample/SMSComposerExample.java,117,137,BP,accidentally similar getter
5309185_0.java,1,10,megamek-0.35.18/src/megamek/client/ui/swing/MegaMekGUI.java,62,71,BP,common try catch block in UI applications
5883717_1.java,2,14,eclipse_SDK/eclipse_SDK-4.3/src/src/libsrc/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,380,392,BP,"similar variable names, getters and setters"
5883717_1.java,2,14,eclipse_SDK/eclipse_SDK-4.3/src/src/libsrc/org/apache/tools/ant/taskdefs/XSLTProcess.java,488,500,BP,"similar variable names, getters and setters"
5883717_1.java,2,14,jboss-5/jboss-5.1.0.GA-src/embedded/src/main/java/org/jboss/embedded/util/SystemProperty.java,3,15,BP,"similar variable names, getters and setters"
5883717_1.java,2,14,jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/xml/mbeanserver/JavaBeanSchemaInitializer.java,90,102,BP,"similar variable names, getters and setters"
5883717_1.java,2,14,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/tags/Param.java,3,15,BP,"similar variable names, getters and setters"
6082389_0.java,14,26,eclipse_SDK/eclipse_SDK-4.3/src/src/libsrc/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,380,392,BP,getters and setters of variables with same names
6082389_0.java,14,26,eclipse_SDK/eclipse_SDK-4.3/src/src/libsrc/org/apache/tools/ant/taskdefs/XSLTProcess.java,488,500,BP,"similar variable names, getters and setters"
6082389_0.java,14,26,jboss-5/jboss-5.1.0.GA-src/embedded/src/main/java/org/jboss/embedded/util/SystemProperty.java,3,15,BP,"similar variable names, getters and setters"
6082389_0.java,14,26,jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/xml/mbeanserver/JavaBeanSchemaInitializer.java,90,102,BP,getters and setters of variables with same names
6082389_0.java,14,26,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/tags/Param.java,3,15,BP,"similar variable names, getters and setters"
6236324_0.java,304,320,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,250,266,BP,accidentally similar getter
6921379_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Order.java,45,61,BP,accidentally similar hashCode() and equals()
6921379_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,29,45,BP,accidentally similar hashCode() and equals()
6921379_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,14,30,BP,accidentally similar hashCode() and equals()
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Order.java,49,61,BP,similar implementation of equals and hashcode methods
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,33,45,BP,similar implementation of equals and hashcode methods
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,18,30,BP,accidentally similar hashCode() and equals()
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeComponentTestEntity.java,76,88,BP,accidentally similar hashCode() and equals()
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestEntitySuperClass.java,30,42,BP,accidentally similar hashCode() and equals()
6921379_0.java,5,17,struts2-2.2.1-all/struts-2.2.1/src/apps/rest-showcase/src/main/java/org/apache/struts2/rest/example/Order.java,38,50,BP,accidentally similar hashCode() and equals()
7383847_1.java,35,47,lucene-4.3.0/lucene-4.3.0/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/PathNode.java,22,34,BP,similar implementation of equals and hashcode methods
7383847_1.java,35,47,lucene-4.3.0/lucene-4.3.0/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/SegTokenPair.java,25,37,BP,similar implementation of equals and hashcode methods
7383847_1.java,36,49,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,34,47,BP,similar equals() methods
7727999_0.java,34,53,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/VerticalGridLayout.java,46,65,BP,accidentally similar getter
8658036_4.java,18,30,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/test/annotations/ValidateAnnotatedMethodOnlyAction.java,7,19,BP,"similar variable names, getters and setters"
12023209_0.java,75,91,trove-2.1.0/trove-2.1.0/src/gnu/trove/THashMap.java,368,382,IN,common snippet for overrinding abstract data structures in Java. The method is quite similar to toArray(Object[]): T[] in java.util.AbstractCollection which is inherited to java.util.LinkedHashSet as specified in the code comment on SO.
12023209_0.java,117,129,commons-collections-3/commons-collections-3.2.1-src/src/java/org/apache/commons/collections/CursorableLinkedList.java,239,249,IN,common snippet for overrinding abstract data structures in Java. The method is quite similar to retainAll(Collection) in java.util.AbstractCollection which is inherited to java.util.LinkedHashSet as specified in the code comment on SO.
23890976_0.java,28,38,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/swt/internal/image/PngDecodingDataStream.java,60,69,IN,common code when overriding any Input Stream class
13731734_0.java,5,17,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java,549,561,IN,similar code when extending DragGestureRecognizer
14020074_0.java,82,103,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,122,142,IN,"cloned code, no evidence"
14020074_0.java,112,123,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,105,116,IN,"cloned code, no evidence"
17635649_0.java,12,24,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/data/fieldsproviders/olap/OlapTreeCellRenderer.java,22,34,IN,similar snippet to override method of DefaultTreeCellRenderer
17635649_0.java,12,24,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/data/fieldsproviders/xml/XMLDocumentTreeCellRenderer.java,33,45,IN,similar snippet to override method of DefaultTreeCellRenderer
17635649_0.java,12,24,iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/data/JBTreeCellRenderer.java,17,29,IN,similar snippet to override method of DefaultTreeCellRenderer
17635649_0.java,13,24,aoisrc281/SPManager/src/artofillusion/spmanager/SPMSplitPane.java,387,398,IN,similar snippet to override method of DefaultTreeCellRenderer
17635649_0.java,13,24,jboss-5/jboss-5.1.0.GA-src/console/src/main/org/jboss/console/navtree/TreeCellRenderer.java,15,26,IN,similar snippet to override method of DefaultTreeCellRenderer
7047728_0.java,29,42,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/type/StringClobType.java,52,65,IN,SO question tags hibernate. Question is about creating a new type. cloned snippet seems to be overriding methods from UserType interface in hibernate.
7047728_0.java,29,42,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/entity/CasterStringType.java,51,64,IN,SO question tags hibernate. Question is about creating a new type. cloned snippet seems to be overriding methods from UserType interface in hibernate.
7047728_0.java,29,42,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/entity/PhoneNumberType.java,43,56,IN,SO question tags hibernate. Question is about creating a new type. cloned snippet seems to be overriding methods from UserType interface in hibernate.
7047728_0.java,29,42,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/generics/StateType.java,39,52,IN,SO question tags hibernate. Question is about creating a new type. cloned snippet seems to be overriding methods from UserType interface in hibernate.
7047728_0.java,29,42,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/entities/ids/CustomEnumUserType.java,45,58,IN,SO question tags hibernate. Question is about creating a new type. cloned snippet seems to be overriding methods from UserType interface in hibernate.
11156584_0.java,165,174,netbeans-6.9.1-201007282301/websvc.manager/src/org/netbeans/modules/websvc/manager/ui/TypeRowModel.java,10,19,AC,false clones
11156584_0.java,175,184,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/console/gui/model/OperationModel.java,46,55,AC,false clones
11259671_0.java,176,185,netbeans-6.9.1-201007282301/websvc.manager/src/org/netbeans/modules/websvc/manager/ui/TypeRowModel.java,10,19,AC,false clones
11259671_0.java,186,195,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/console/gui/model/OperationModel.java,46,55,AC,false clones
11329025_0.java,129,138,netbeans-6.9.1-201007282301/websvc.manager/src/org/netbeans/modules/websvc/manager/ui/TypeRowModel.java,10,19,AC,false clones
11329025_0.java,139,148,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/console/gui/model/OperationModel.java,46,55,AC,false clones
12466384_0.java,45,54,iText-src-5/src/rups/com/itextpdf/rups/view/itext/PagesTable.java,88,97,AC,False clones
12466384_0.java,45,54,iText-src-5/src/rups/com/itextpdf/rups/view/itext/XRefTable.java,65,74,AC,False clones
12466384_0.java,45,54,iText-src-5/src/rups/com/itextpdf/rups/view/models/DictionaryTableModel.java,33,42,AC,False clones
12772671_0.java,31,44,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/console/gui/model/AttributeModel.java,55,66,AC,false clones
13334002_0.java,1,12,jtopen_7_1/com/ibm/as400/vaccess/VEmptyNode.java,17,26,AC,false clones
13334002_0.java,1,12,jtopen_7_1/com/ibm/as400/vaccess/VPrinter.java,229,238,AC,false clones
13792952_0.java,23,32,lucene-4.3.0/lucene-4.3.0/core/src/java/org/apache/lucene/util/automaton/SortedIntSet.java,210,220,AC,similar but different toString methods
13792952_0.java,23,32,netbeans-6.9.1-201007282301/debugger.jpda.ui/src/org/netbeans/modules/debugger/jpda/ui/VariablesFormatter.java,35,44,AC,similar but different toString methods
13792952_0.java,23,32,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.expression/src/main/java/org/springframework/expression/spel/ast/CompoundExpression.java,79,88,AC,similar but different toString methods
15437952_0.java,1,14,drjava-stable-20100913-r5387-src/drjava-stable-20100913-r5387/src/src/edu/rice/cs/drjava/model/debug/jpda/JPDADebugger.java,268,278,AC,"similar code, but not clones"
15535807_0.java,1,10,geotools-2/geotools-2.7-M3/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/topograph2D/Depth.java,38,47,AC,similar code but not clones
